ATCLNO,동,PRC,500m_내_마트수,500m_내_버스수,500m_내_경찰수,500m_내_학교수,가장가까운지하철거리
2434162906,본동,48000,1,27,0,3,1.4010133077158229
2432489501,본동,50000,3,27,2,2,0.4646377231944772
2434624653,본동,80000,1,16,0,1,0.9351083791234124
2433518578,본동,43000,0,6,1,0,2.304150762390876
2433434205,본동,60000,0,9,1,1,2.3832568880130878
2434205445,화곡동,8000,2,24,0,2,0.8450386442754556
2429553788,화곡동,26000,2,25,0,2,0.8157635656465706
2433614604,화곡동,5000,2,26,0,2,0.8504240906137533
2432415299,화곡동,4000,2,26,0,2,0.8410003893233555
2431379181,화곡동,14000,1,20,0,1,0.392675852235177
2433403760,화곡동,14900,1,22,0,1,0.3177518123122946
2429501838,화곡동,23400,0,18,0,2,0.6197306781369478
2432666982,등촌동,16500,1,12,0,2,0.6662927310010865
2431167016,등촌동,13100,1,30,0,0,0.4238989779694188
2431438522,등촌동,13100,1,30,0,0,0.4238989779694188
2432384798,등촌동,13100,1,30,0,0,0.4238989779694188
2434249155,방화동,12500,0,33,0,0,0.52598124474214
2431368945,방화동,14860,1,23,0,2,0.9062514196581558
2434575916,신림동,13000,2,15,0,2,0.5181724901365641
2433617126,신림동,32000,2,14,0,6,0.5331582421161455
2434415357,신림동,20000,2,14,0,6,0.5355767373662027
2430197956,신림동,7000,0,17,0,2,1.3037834665089592
2434694618,신림동,37000,1,29,1,2,0.272945187097951
2434631705,신림동,53000,1,33,1,4,0.3245389973971773
2434634901,화곡동,65000,1,38,1,3,0.4820638140719857
2434631333,화곡동,62000,1,38,1,3,0.4820638140719857
2434691330,화곡동,93000,0,21,1,1,0.2318455081161758
2433237301,화곡동,80000,0,13,0,1,0.5219202083661578
2434666426,화곡동,67000,0,10,0,0,0.6753847059619894
2434664502,화곡동,95000,0,9,0,0,0.6827782198138389
2434117496,화곡동,41000,2,24,1,1,1.0255883075936
2433801119,화곡동,64000,0,17,1,1,0.3889120782248408
2433370671,화곡동,80000,1,22,1,1,0.4632503200265606
2434470776,화곡동,75000,0,22,1,1,0.3938283965354044
2434505886,화곡동,63000,1,20,1,1,0.4625322653670752
2434471689,화곡동,80000,0,22,1,1,0.3938283965354044
2432854217,화곡동,14000,2,22,1,1,0.3773862605289586
2432845706,흑석동,7000,2,22,1,1,0.3773862605289586
2434200938,대방동,8000,1,20,1,1,0.4007061758570599
2434451142,대방동,10000,1,20,1,1,0.4007061758570599
2433362349,대방동,10000,2,20,0,1,0.3872902444922341
2434618554,대방동,10000,2,20,0,1,0.3872902444922341
2432931340,대방동,13000,2,19,0,3,0.5092438639423713
2433684811,대방동,16000,2,23,0,3,0.4229550765939189
2432451112,대방동,14000,3,20,0,2,0.6626844862483297
2433703514,대방동,10000,3,21,0,2,0.6455967944522284
2433767359,대방동,10000,3,21,0,2,0.6455967944522284
2434470875,대방동,13500,3,21,0,2,0.6455967944522284
2432875594,대방동,46000,2,29,1,3,0.8018911927554584
2434116288,대방동,6000,3,20,0,1,0.389575135539781
2434472107,대방동,8000,3,20,0,1,0.389575135539781
2434490224,대방동,18000,3,21,0,1,0.4927788239748667
2434106867,대방동,20000,2,24,0,3,0.2558437562965514
2433606109,대방동,27300,2,24,0,3,0.2297951624833974
2432534449,동작동,35500,1,30,2,1,0.6017160975054245
2433800301,동작동,15000,2,25,1,4,0.3547714347480826
2432881910,동작동,14000,0,27,0,3,0.7926974063662127
2434132369,동작동,20000,3,23,1,2,0.1394154150036315
2433582183,동작동,7500,0,23,0,2,0.43040858424126
2433425423,사당동,8000,1,11,0,2,0.5266863367542728
2432693522,사당동,14900,1,21,1,0,0.9148690238399786
2432692794,사당동,22000,1,29,1,0,0.8361468501605529
2431436045,봉천동,38000,0,16,0,1,0.5440702903710352
2431372686,봉천동,38000,0,16,0,1,0.531890987787803
2429896273,봉천동,16000,1,18,1,0,0.2756661338233719
2429542640,봉천동,29000,0,9,1,0,0.5531124836088971
2434244266,봉천동,22900,1,13,1,0,0.4764119031838132
2429948925,봉천동,24800,0,9,1,0,0.6473338960574627
2429960309,봉천동,24800,0,9,1,0,0.6473338960574627
2429501860,봉천동,22400,0,8,1,0,0.6520353676399813
2429924958,봉천동,12400,2,14,1,0,1.1855352873995926
2434636171,화곡동,90000,0,5,0,0,0.5374694674642085
2434635400,화곡동,95000,0,7,0,2,0.63123553548553
2434635805,화곡동,90000,0,7,0,2,0.6068967306341684
2434637663,화곡동,70000,1,13,0,3,0.8703465174769778
2434638428,화곡동,90000,0,6,0,3,0.8861145897740609
2433203088,화곡동,55000,1,22,0,2,0.6659253425705481
2434679370,화곡동,75000,1,19,0,2,0.7997197323547406
2432639077,화곡동,82000,2,30,0,2,0.3874546302950991
2431857532,사당동,18000,2,45,0,1,0.6178294780259331
2430241400,상도동,29000,0,6,0,5,0.3922996577382402
2431060791,상도동,6400,0,6,0,6,0.4814416024844145
2433944263,상도동,25300,1,17,0,1,0.5145103559738022
2433837981,상도동,15500,0,20,0,3,0.2042671819852782
2430764561,상도동,4000,0,20,0,3,0.1204411756918623
2429977922,상도동,18000,0,21,0,2,0.2708816514564708
2433627399,상도동,28000,1,14,1,2,0.2990696336371388
2434410915,상도동,19300,0,18,1,2,0.1678234199093715
2429674311,상도동,4000,0,18,1,2,0.1745287236994206
2433573655,상도동,22000,1,16,1,2,0.245809178775665
2433481605,등촌동,15200,2,18,0,4,0.277277974149643
2433795688,마곡동,20000,5,28,0,1,0.4053034264577375
2433498307,마곡동,23000,5,28,0,1,0.4053034264577375
2434153205,마곡동,10000,5,26,0,1,0.3706454031001287
2433815787,마곡동,10000,2,23,0,3,0.3948255607820478
2434060331,마곡동,26000,2,27,0,2,0.4901204634790733
2432521075,마곡동,25000,2,26,0,3,0.4904463201137899
2434526183,마곡동,9000,3,30,1,4,0.5590206850909101
2433672126,마곡동,15000,4,49,1,3,0.4129215418881625
2432372955,마곡동,22000,4,49,1,3,0.4129215418881625
2433853512,마곡동,9000,3,36,0,2,0.3795701563219768
2432340736,마곡동,9000,3,36,0,2,0.3795701563219768
2433749479,마곡동,7000,2,31,2,0,0.5950290130658582
2433750833,봉천동,15000,2,31,2,0,0.6923394799134733
2429112718,봉천동,15000,2,31,2,0,0.6923394799134733
2429112926,봉천동,16000,2,31,2,0,0.6923394799134733
2430420478,봉천동,10000,0,21,0,1,0.7656922365104994
2434454837,봉천동,31000,0,13,0,2,0.7090726765941757
2434460777,봉천동,10000,0,25,1,2,0.4706927456584072
2433489767,봉천동,18000,0,10,0,4,0.7525339551518764
2433362315,봉천동,20000,0,21,1,1,0.2159199740656318
2434509777,봉천동,11000,0,18,0,4,0.6199305141393799
2433549446,봉천동,12500,0,18,0,4,0.6199305141393799
2433362657,봉천동,15000,1,32,2,1,0.4091593370054081
2430836891,봉천동,13000,1,27,2,2,0.5281896585537578
2434239459,봉천동,34000,1,32,2,1,0.3068225517799576
2432513760,봉천동,26000,1,31,0,2,1.305267381823891
2432883963,봉천동,25900,1,31,0,2,1.305267381823891
2432696721,봉천동,27700,2,25,0,1,1.5071446853998656
2432696525,신림동,27700,2,25,0,1,1.5071446853998656
2432990909,신림동,27700,2,25,0,1,1.5071446853998656
2433467041,신림동,20000,2,27,1,1,0.4442021111151327
2433757731,신림동,10000,1,17,0,2,0.7497719023057116
2432504455,신림동,26500,0,17,0,2,0.5772140414161195
2432456033,신림동,26500,0,17,0,2,0.5772140414161195
2434474176,신림동,43000,2,26,1,1,1.12003524443338
2432316721,신림동,15000,2,28,1,1,1.096340457826401
2433349533,신림동,26700,2,28,1,1,1.0995517565952768
2429892774,신림동,21510,2,28,1,1,1.098443864973298
2429869197,화곡동,21510,2,28,1,1,1.0995517565952768
2434244198,화곡동,21510,2,28,1,1,1.0995517565952768
2434202307,화곡동,19300,2,28,1,1,1.0995517565952768
2432520660,화곡동,16800,2,26,1,1,1.0530836623785864
2429919002,화곡동,16800,2,26,1,1,1.0530836623785864
2432318838,화곡동,15000,2,15,0,1,0.3658613092792117
2429908743,화곡동,24000,0,14,0,2,0.7734489882595696
2433403178,화곡동,16000,0,19,0,2,0.2335064446675686
2432328722,가양동,9500,0,17,1,2,0.1268295204312087
2431328215,가양동,6000,0,16,0,1,0.7426582170719732
2431339094,가양동,8000,0,16,0,1,0.7426582170719732
2433409169,가양동,24300,0,24,1,1,0.366142419896503
2434234639,공항동,24300,0,24,1,1,0.366142419896503
2434313835,공항동,80000,1,29,0,3,0.2535892224713244
2431055635,공항동,68000,1,29,0,3,0.2535892224713244
2429861202,공항동,70000,1,29,0,3,0.2639367170810459
2429813963,공항동,71000,1,29,0,3,0.2535892224713244
2434468456,상도동,48000,0,23,1,7,0.8568026895167438
2434529401,상도동,54000,0,24,1,7,0.9563876486724896
2430381878,상도동,25800,1,18,0,3,0.1121498196130058
2432069091,상도동,64000,1,31,0,2,0.7953690875335222
2434344648,흑석동,110000,1,18,0,3,0.3623834696932659
2434300454,흑석동,108000,1,19,0,3,0.3901484396167509
2434646401,흑석동,69000,2,38,0,1,0.2465247802743533
2432497781,흑석동,90000,2,44,0,1,0.3418112038898269
2434646457,흑석동,78000,1,33,0,2,0.2703551319425304
2431859653,마곡동,80000,1,30,0,1,0.229612362694185
2433237044,마곡동,62000,1,32,0,1,0.8125937692939331
2433247623,마곡동,65000,1,36,0,1,0.8524838046847201
2434299403,마곡동,80000,1,33,0,1,0.8627744831454373
2434304294,마곡동,75000,2,34,0,1,0.7828945696938313
2432069446,방화동,68000,1,36,0,1,0.8524838046847201
2432072038,방화동,80000,1,32,0,1,0.8125937692939331
2432068018,방화동,59000,1,31,0,1,0.7556034808197528
2432070049,방화동,75000,1,32,0,1,0.9320789089955313
2432068524,방화동,60000,2,32,0,1,0.7515750274559109
2432070571,방화동,70000,1,33,0,1,0.8627744831454373
2433437686,방화동,64000,1,17,1,4,0.448993564777775
2434194634,방화동,80000,0,17,0,2,0.6291524085203719
2434033116,방화동,75000,0,20,0,0,0.4686235373785772
2433151313,방화동,17100,1,20,1,1,0.2767006827062295
2431659504,염창동,21800,2,18,0,1,0.2151968355666229
2433448060,염창동,35000,1,27,0,2,0.5588107312870564
2434151568,염창동,26000,0,18,1,3,0.1738168318288577
2433473840,염창동,60000,0,9,1,2,0.3206796407964836
2430931858,신림동,16000,1,27,0,3,0.3424050825546853
2433440178,신림동,35000,1,15,0,3,0.1596503738565909
2431002171,신림동,60000,2,32,0,4,0.5563731324250328
2431461652,신림동,53700,0,22,0,3,0.0753535215897467
2431461464,신림동,53700,0,22,0,3,0.0753535215897467
2433485909,남현동,50000,2,13,0,1,0.5422520411246113
2433155387,남현동,50000,1,13,0,0,0.3433599898842271
2433527675,봉천동,50000,2,18,0,4,0.7185748818861952
2432841903,봉천동,10000,0,19,1,1,0.8226112510464866
2433251212,봉천동,18000,0,4,1,2,0.5655248648787778
2433537682,봉천동,18000,1,9,1,0,0.3074935916323875
2433013370,봉천동,80000,1,9,1,0,0.3601713139771805
2433395041,봉천동,30000,3,24,0,3,0.6969283351205587
2433352771,봉천동,30000,3,24,0,3,0.6969283351205587
2432531249,내발산동,25000,1,20,1,5,0.5983328154990925
2434093063,내발산동,9500,1,20,1,4,0.5689977633375938
2432468303,내발산동,18000,1,22,1,4,0.4973628180153859
2434160129,내발산동,8000,1,21,0,4,0.3911292413396559
2434178641,내발산동,5000,1,21,0,4,0.3787065224265481
2434157997,내발산동,10000,1,20,0,4,0.3665745360477196
2434479401,내발산동,10000,0,19,0,2,0.1074346251034296
2434576407,내발산동,3000,0,19,0,2,0.1148440210811605
2433695902,내발산동,14000,0,21,0,2,0.1114562281918095
2432158811,내발산동,9000,0,19,0,2,0.2413207548391505
2432925475,내발산동,6000,0,19,0,2,0.2413207548391505
2433364197,내발산동,5000,0,19,0,2,0.2413207548391505
2434597771,내발산동,9000,0,19,0,2,0.2413207548391505
2434597766,내발산동,5000,0,19,0,2,0.2413207548391505
2434597772,내발산동,9000,0,19,0,2,0.2413207548391505
2433537697,내발산동,10000,0,19,0,2,0.2772929245963553
2433370184,내발산동,11000,0,20,0,2,0.2947056671966025
2433644899,내발산동,11000,0,20,0,2,0.3079199093585762
2431458758,내발산동,12000,0,19,0,4,0.4069505760727449
2431937980,내발산동,8000,0,22,0,4,0.3468148380982166
2433711847,내발산동,13000,0,22,0,4,0.3409616276160678
2432517414,내발산동,16000,0,22,0,4,0.3494957619804475
2430223137,내발산동,12000,0,22,0,4,0.3478389211488939
2431906294,내발산동,15000,0,22,0,4,0.3478389211488939
2430350384,내발산동,7000,0,23,0,4,0.2836108927633375
2433037694,내발산동,8000,1,20,0,3,0.3752535607225755
2431507871,내발산동,5000,2,23,0,4,0.5091571698589856
2431547258,등촌동,20000,1,12,0,4,0.5977393441569651
2431785845,등촌동,22000,1,12,0,4,0.5977393441569651
2430147175,등촌동,12000,1,11,0,4,0.6459482160949597
2432776658,등촌동,8000,1,11,0,4,0.6459482160949597
2433003061,등촌동,14000,1,14,0,3,0.5883724404020391
2432280767,등촌동,10000,2,16,0,3,0.4833454236420911
2431862941,등촌동,11000,2,15,0,3,0.4918576145945573
2434596179,등촌동,47000,1,9,0,4,0.5628562562657831
2434537305,흑석동,52000,0,22,1,2,1.269900908416688
2430690564,사당동,9000,0,9,1,4,0.2201959568850735
2429501848,사당동,23900,1,14,1,4,1.2058026758118308
2431781775,사당동,11000,0,20,0,2,0.1099858403931365
2432332021,사당동,24000,1,18,1,3,0.3660085768514505
2433454798,사당동,7000,2,27,0,9,0.2646961828996702
2433411288,사당동,7000,2,27,0,9,0.2646961828996702
2434047467,사당동,7000,2,27,0,9,0.2646961828996702
2431175781,사당동,18000,0,18,0,2,0.3619028385788587
2431259057,사당동,7000,1,18,1,3,0.2267611970957555
2431416673,염창동,30000,1,14,1,3,0.1605027378284424
2431387988,염창동,25300,1,16,1,3,0.1913854642420561
2432440295,염창동,23000,1,25,0,7,0.5203333862851384
2434285593,염창동,85000,1,28,0,4,0.4025356274695556
2434670527,염창동,90000,1,22,0,2,0.3213626660511773
2434676513,염창동,105000,0,24,0,3,0.8123640218961389
2434675702,염창동,120000,0,20,0,3,0.7057363877488534
2434673820,염창동,110000,0,20,0,3,0.7057363877488534
2434636829,염창동,110000,0,20,0,3,0.7057363877488534
2434633325,염창동,95000,0,24,0,3,0.8123640218961389
2434324753,가양동,120000,1,23,0,2,0.1839855369699609
2434675111,가양동,88000,1,31,1,3,0.0617619225808158
2432645641,가양동,110000,1,32,1,2,0.0978220630017501
2431479905,가양동,87000,1,31,1,3,0.0617619225808158
2434439151,가양동,63000,0,31,0,3,0.5125033999015288
2434363165,가양동,75000,0,31,0,2,0.5099735556110468
2434672036,가양동,65000,0,26,0,2,0.5582674322513986
2429696744,가양동,75000,0,28,0,3,0.5466414140826559
2432152391,봉천동,55000,2,24,0,2,0.8853304644969104
2432775143,봉천동,75000,1,22,0,1,0.6140048345053686
2434304686,봉천동,90000,2,33,1,3,0.4130750065984727
2434124932,봉천동,80000,2,18,1,1,0.4439910142955004
2433525187,봉천동,28000,1,15,0,3,0.4470339980898383
2433390297,등촌동,28000,0,14,0,3,0.4780131339549295
2433568379,등촌동,37000,0,14,1,2,0.5481591918036255
2433391163,등촌동,30000,0,16,1,3,0.580524814158891
2433536809,등촌동,39500,0,19,1,1,0.203333127517417
2433532655,등촌동,38000,0,19,1,1,0.2590060285741277
2432722221,등촌동,48000,2,18,0,4,0.0842995635224172
2433156363,등촌동,58000,1,25,1,2,0.3565257794675292
2433472547,등촌동,45000,1,25,0,4,0.5522833893671765
2430843759,등촌동,60000,2,22,1,4,0.4926252068736482
2431721571,등촌동,17700,2,15,1,0,0.5112145974000136
2434536686,방화동,5000,0,16,1,4,0.619267499630712
2434531255,방화동,5000,0,16,1,4,0.619267499630712
2433297593,방화동,33000,0,10,1,4,0.6863999306334589
2429503909,방화동,14000,1,23,1,3,0.3844740391902901
2430961581,염창동,38000,1,23,1,3,0.3844740391902901
2434036397,염창동,7000,1,26,1,3,0.3498029826809093
2429366088,염창동,10000,2,27,1,3,0.3497420804994604
2434086378,염창동,12000,2,27,1,3,0.3497420804994604
2429901836,염창동,6000,2,23,1,3,0.4360967216654587
2429493769,사당동,12000,1,21,1,2,0.6154089561135352
2429500692,사당동,8000,1,23,1,2,0.564949015443719
2433358177,사당동,15000,1,23,1,1,0.5439181917569493
2433520686,사당동,8000,2,26,0,2,0.0834116202798573
2433901891,사당동,14000,1,19,0,4,0.546288536331337
2433409262,사당동,26000,1,19,0,4,0.5569788825004174
2433344889,사당동,16000,1,22,0,2,0.6097431222890667
2430055280,사당동,12000,1,22,0,3,0.6209013712152995
2430950943,사당동,17000,1,22,0,3,0.6209013712152995
2431491738,사당동,8000,1,16,0,4,0.6119052350848031
2429979017,사당동,14000,1,17,0,4,0.5766361498764606
2432845852,상도1동,17000,1,17,0,4,0.5766361498764606
2431656823,상도1동,13000,1,15,0,4,0.5918010465967445
2432964073,상도1동,14000,1,15,0,4,0.5918010465967445
2432967630,상도1동,13000,1,15,0,4,0.5918010465967445
2433470825,상도동,12000,1,15,0,4,0.5918010465967445
2433260044,대방동,17000,1,15,0,4,0.5423457673337143
2434105343,대방동,20000,1,15,0,4,0.5423457673337143
2431495470,동작동,12000,1,13,0,3,0.3847758226684634
2432981245,동작동,9000,1,13,0,3,0.3847758226684634
2431966741,사당동,25000,1,24,1,2,0.3159062804308686
2431671015,사당동,21000,1,24,1,2,0.3159062804308686
2429423684,사당동,13000,2,24,1,3,0.1570571222553943
2432472118,사당동,12000,2,24,1,3,0.1570571222553943
2430704252,사당동,12000,2,25,1,3,0.1853196318700773
2430652249,사당동,18000,2,25,0,3,0.16915895447676
2429872402,사당동,10000,2,27,1,4,0.3629482468824663
2429417628,사당동,10000,2,27,1,4,0.3748173856009771
2433995084,사당동,8000,2,27,1,4,0.3748173856009771
2429972929,사당동,10000,2,25,1,5,0.4038572308770375
2433358381,사당동,15000,2,25,1,5,0.4038572308770375
2434144969,사당동,7000,1,22,1,3,0.3381887947089334
2434471885,사당동,8000,1,21,1,6,0.377350172538955
2431895108,상도동,17000,1,11,0,5,0.5565436592980761
2431036277,마곡동,57000,0,28,0,2,0.6751078930024044
2434247821,화곡동,8500,1,16,1,2,0.3277191546804667
2431313351,화곡동,17000,0,28,0,2,0.5752992601832138
2431196009,화곡동,16700,2,13,0,2,0.569136411935154
2431052572,화곡동,15000,1,15,0,2,0.6127927549404455
2432534887,화곡동,5500,0,28,1,2,0.932072963055982
2431314078,화곡동,18200,0,21,1,1,0.9815349490569392
2431354138,화곡동,7000,0,22,1,1,1.054935137584306
2431352508,화곡동,7500,0,22,1,1,1.054935137584306
2432487268,가양동,23100,0,51,0,1,0.6054376104105408
2431415938,봉천동,14200,0,49,0,1,0.6087021537353564
2431593789,봉천동,7500,2,27,0,2,0.7112385783933527
2431388386,봉천동,7500,2,27,0,2,0.7112385783933527
2431394438,봉천동,18500,1,19,1,0,0.0579487931343213
2434692779,봉천동,65000,1,17,0,2,0.790660044447755
2434692982,봉천동,70000,1,9,0,3,0.8817990422271813
2434641885,봉천동,100000,1,12,0,3,0.6958202659156352
2433594515,봉천동,30000,0,18,1,8,0.6679651643579677
2432135619,봉천동,6000,1,20,1,3,0.5783703841366252
2431659019,봉천동,12000,1,28,0,4,0.1369191627205093
2430525697,염창동,16000,0,9,1,2,0.5598586933889357
2430293892,염창동,3000,0,10,1,2,0.632916559491861
2430258753,화곡동,8000,1,29,0,2,0.7038329793011077
2430259044,화곡동,43000,2,31,0,2,0.4834857455940448
2430530978,화곡동,8500,2,46,0,1,0.6820811022761409
2433591559,화곡동,3000,1,38,0,1,0.5195774406652645
2431776863,화곡동,34600,2,28,1,2,0.5125864100300329
2431770903,화곡동,34600,2,28,1,2,0.5125864100300329
2431798179,화곡동,34600,2,28,1,2,0.5125864100300329
2430256373,화곡동,35000,1,13,0,1,0.2916887722530983
2431818335,화곡동,7000,0,15,0,5,0.6078089092939128
2430284283,화곡동,16200,0,25,1,4,0.2960467346492998
2430592563,화곡동,21000,0,23,1,4,0.3011618075918918
2434182087,화곡동,75000,2,20,0,1,0.2849070152962676
2434083561,화곡동,78000,2,18,0,1,0.2497212633953255
2434110847,상도동,130000,2,18,1,1,0.2696186148433543
2434061598,노량진동,77000,0,19,0,0,0.4705847837280611
2431644646,노량진동,28000,2,15,0,2,0.1472481540756826
